Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2022-01-14,NYSE American (A),15491381,24585744,11725338,51802463,798039459.730000,934797494.917200,774615877.424200,2507452832.071400,175563,118349,128622,422534
2022-01-14,NASDAQ BX (B),18185230,15161140,20974199,54320569,1159996473.194200,1654141071.753801,2018286195.147399,4832423740.095400,348753,127689,350134,826576
2022-01-14,NYSE National (C),37298430,33174288,26993947,97466665,1198979974.085300,1528355338.357000,1067817366.578599,3795152679.020899,420547,163229,302735,886511
2022-01-14,FINRA / Nasdaq TRF Chicago (DB),7607021,3067177,13619891,24294089,357603305.621200,134235737.032500,997882229.693900,1489721272.347600,41048,11350,66392,118790
2022-01-14,FINRA / NYSE TRF (DN),239255302,118874888,406200626,764330816,10544733783.193203,4583827167.604101,17692593212.117493,32821154162.914797,1451097,340423,1685311,3476831
2022-01-14,FINRA / Nasdaq TRF Carteret (DQ),1431148903,661158465,1582918934,3675226302,76308383593.977543,41058843815.407876,87844473727.319612,205211701136.705031,7273967,2172569,6880151,16326687
2022-01-14,MIAX Pearl (H),42151955,51321432,34438965,127912352,1299838775.647100,3510598671.874401,1909199169.262799,6719636616.784300,372255,226799,269711,868765
2022-01-14,EDGA Equities (J),62785358,62047111,59634964,184467433,3313710588.523000,3850162111.545001,4236797997.241700,11400670697.309701,922080,480322,845611,2248013
2022-01-14,EDGX Equities (K),256666839,104422194,265673172,626762205,11198575103.791703,7687765142.826800,14675134058.130500,33561474304.749003,2307571,689165,2203780,5200516
2022-01-14,LTSE (L),2871,1307,2018,6196,577354.550000,29002.330000,30538.320000,636895.200000,13,9,17,39
2022-01-14,NYSE Chicago (M),10679544,9058051,18107935,37845530,1115826615.724600,1669737329.710000,4521596791.322399,7307160736.756999,44485,2228,43315,90028
2022-01-14,NYSE (N),893617614,63810366,64814646,1022242626,55623595999.000313,5145514550.112601,3840266143.524101,64609376692.637015,4122386,250229,518353,4890968
2022-01-14,NYSE Arca (P),210573276,357786936,322177723,890537935,10927848919.914705,29885207716.735904,23281800367.655583,64094857004.306192,2263320,1844779,3185139,7293238
2022-01-14,NASDAQ (Q),486542879,273146032,982069067,1741757978,27873039277.522315,25886456325.108597,77005923099.440492,130765418702.071404,6210146,2281659,8902850,17394655
2022-01-14,Members Exchange (U),175282438,116961785,180187201,472431424,5861695479.397201,8795921798.964100,7191166613.617700,21848783891.979001,1472785,567919,1309476,3350180
2022-01-14,Investors Exchange (V),141462756,28266486,109207241,278936483,10129199544.554098,2197307127.952701,9044257675.075099,21370764347.581898,1730109,193341,1400323,3323773
2022-01-14,NASDAQ PSX (X),26368927,44440675,28373699,99183301,1005083340.047700,2966139687.520801,1836011425.143900,5807234452.712401,253643,220168,293608,767419
2022-01-14,BYX Equities (Y),56602055,43068967,47168882,146839904,2028310694.875400,3412550798.884200,2321518282.818898,7762379776.578498,609125,257440,516357,1382922
2022-01-14,BZX Equities (Z),226770459,162559652,199740496,589070607,11739418664.931800,15258372362.980296,15172073891.112494,42169864919.024590,2870667,1192806,2586927,6650400
2022-01-13,NYSE American (A),14580006,22799677,10590862,47970545,728431490.360500,913720046.862100,896998367.722300,2539149904.944900,155898,106261,120416,382575
2022-01-13,NASDAQ BX (B),20684694,15693801,21066954,57445449,1129475915.721700,1715175743.113500,2336255267.603600,5180906926.438800,349556,120989,370963,841508
2022-01-13,NYSE National (C),37654979,32145393,25605374,95405746,1120776605.953100,1448811339.813000,1057988321.124300,3627576266.890400,389151,153959,268666,811776
2022-01-13,FINRA / Nasdaq TRF Chicago (DB),9031047,3174903,13382177,25588127,418766624.673200,136459475.486900,1092158200.695900,1647384300.856000,45501,11361,70699,127561
2022-01-13,FINRA / NYSE TRF (DN),248744941,113502029,413085515,775332485,10180177911.305400,4620677831.712299,20527011710.370694,35327867453.388393,1414768,329591,1775019,3519378
2022-01-13,FINRA / Nasdaq TRF Carteret (DQ),1400020068,645798281,1571675713,3617494062,70241977629.050182,43131059541.448195,96035773715.536795,209408810886.035172,6895290,2021382,7116688,16033360
2022-01-13,MIAX Pearl (H),43312452,41474089,24172506,108959047,1265311518.929300,3749039679.819698,1853864277.238300,6868215475.987298,354968,203435,271071,829474
2022-01-13,EDGA Equities (J),62561854,53406756,56506655,172475265,2960638185.727100,3286875615.900601,4112166930.532603,10359680732.160304,870118,405375,791217,2066710
2022-01-13,EDGX Equities (K),264474892,100173161,274339720,638987773,11326374578.523098,7072263760.174902,17017283706.529499,35415922045.227499,2236370,620628,2358940,5215938
2022-01-13,LTSE (L),12157,642,18084,30883,736322.000000,51003.820000,2122073.930000,2909399.750000,8,6,78,92
2022-01-13,NYSE Chicago (M),11695290,8317036,9221498,29233824,734146611.325200,1351513826.597000,1785663310.516100,3871323748.438300,44938,2529,48617,96084
2022-01-13,NYSE (N),840913502,56203365,61328064,958444931,48309676976.312597,4463730476.033300,4358689532.820002,57132096985.165899,3865744,220263,520409,4606416
2022-01-13,NYSE Arca (P),208905892,326243201,323768173,858917266,10422635454.100101,26106183170.056803,24036145539.828108,60564964163.985012,2098110,1636569,3238560,6973239
2022-01-13,NASDAQ (Q),468927501,244528915,965042447,1678498863,25165115072.762905,21935542095.934505,79827880798.413605,126928537967.111015,5640151,1952919,8864397,16457467
2022-01-13,Members Exchange (U),179091352,107914729,158143450,445149531,5344848634.823900,7574444733.560098,7184908749.804604,20104202118.188602,1331766,497785,1262492,3092043
2022-01-13,Investors Exchange (V),137582301,27086443,109647014,274315758,9307055119.533602,2199617033.913800,9624575284.961097,21131247438.408499,1579340,178108,1362137,3119585
2022-01-13,NASDAQ PSX (X),26777397,39146258,26150287,92073942,975701189.481000,2565136270.380100,1847512851.294300,5388350311.155400,242261,186610,295863,724734
2022-01-13,BYX Equities (Y),57099488,41569401,43479921,142148810,1857177429.181300,3519883953.300699,2514006694.196399,7891068076.678398,582924,236369,520547,1339840
2022-01-13,BZX Equities (Z),219669891,146680354,194800335,561150580,10839529352.713398,12841361013.958602,16127332490.115300,39808222856.787300,2679414,993943,2574787,6248144
2022-01-12,NYSE American (A),14832233,24601632,10580477,50014342,718287930.850500,756729101.178900,687680533.579700,2162697565.609100,178030,112453,128773,419256
2022-01-12,NASDAQ BX (B),18385531,16239946,20638004,55263481,1026521382.977200,1672854765.648100,1899112361.823900,4598488510.449200,341628,131967,354659,828254
2022-01-12,NYSE National (C),38068860,33752548,28352934,100174342,1126342206.882900,1562664290.786700,1002108713.756000,3691115211.425600,408290,153364,269949,831603
2022-01-12,FINRA / Nasdaq TRF Chicago (DB),8432296,2899727,13393430,24725453,367746504.272100,131849549.114300,998869002.209400,1498465055.595800,40255,11866,68103,120224
2022-01-12,FINRA / NYSE TRF (DN),217949898,112698577,411434573,742083048,8496155137.916903,4886064748.140402,18475803588.525895,31858023474.583200,1206053,315793,1540042,3061888
2022-01-12,FINRA / Nasdaq TRF Carteret (DQ),1349456301,688227821,1674309051,3711993173,68070894241.091192,41082291379.386787,87841290860.485597,196994476480.963576,6538586,2086812,6528082,15153480
2022-01-12,MIAX Pearl (H),34810338,36775293,34603268,106188899,1022252622.577300,2892272645.140599,2642299880.074301,6556825147.792200,305765,176589,254866,737220
2022-01-12,EDGA Equities (J),58157814,51525292,52165942,161849048,2767323361.112000,2956477405.438601,3486222680.446799,9210023446.997400,850638,381613,717399,1949650
2022-01-12,EDGX Equities (K),235751911,93078363,254276704,583106978,9590321776.068499,6183377261.514901,15050215428.225003,30823914465.808403,2022164,619620,2113220,4755004
2022-01-12,LTSE (L),3134,400,30413,33947,257023.000000,8862.000000,2471057.830000,2736942.830000,6,2,72,80
2022-01-12,NYSE Chicago (M),10396496,8574435,9877417,28848348,863997792.734600,1237249334.610000,1860041333.612301,3961288460.956901,36178,2336,36192,74706
2022-01-12,NYSE (N),853563727,52653191,60016993,966233911,49712743919.121897,4109851689.458700,3408413821.814300,57231009430.394897,3618746,224411,475776,4318933
2022-01-12,NYSE Arca (P),187288259,314224519,309870412,811383190,9248511318.590397,24242961105.480793,21123085527.625501,54614557951.696691,1955426,1525124,2989349,6469899
2022-01-12,NASDAQ (Q),440523440,227647377,943757407,1611928224,23598729208.262298,20277667923.310001,72671099338.673428,116547496470.245727,5506853,1842106,8099403,15448362
2022-01-12,Members Exchange (U),169475177,103930877,168610780,442016834,4901863761.614600,6847685549.542900,6682731249.462101,18432280560.619601,1305972,483612,1226379,3015963
2022-01-12,Investors Exchange (V),128404704,26981170,98681300,254067174,8536050681.487301,1891089817.835100,7912115201.720402,18339255701.042803,1563601,189693,1259821,3013115
2022-01-12,NASDAQ PSX (X),25183166,32041714,28102963,85327843,871271487.916100,2313440195.956800,1600385764.210599,4785097448.083499,226522,158356,275498,660376
2022-01-12,BYX Equities (Y),55403951,41067425,44002921,140474297,1696776079.226200,3092615210.309303,2093421849.565300,6882813139.100803,574578,247018,487266,1308862
2022-01-12,BZX Equities (Z),202139064,127807321,175831829,505778214,9764687010.170901,11055172520.562699,12957494697.804402,33777354228.538002,2527516,887647,2272603,5687766
2022-01-11,NYSE American (A),14960119,26282162,11123130,52365411,722285642.968000,987268926.579600,714758736.960400,2424313306.508000,166607,120171,122946,409724
2022-01-11,NASDAQ BX (B),17739621,16701889,22968885,57410395,1049423050.925800,1724620573.025700,2079461183.824799,4853504807.776299,320439,134926,347322,802687
2022-01-11,NYSE National (C),39904004,33496357,32656960,106057321,1186180056.185600,1541709208.152700,1194198302.688100,3922087567.026400,421735,159860,299760,881355
2022-01-11,FINRA / Nasdaq TRF Chicago (DB),7836151,2936187,16656832,27429170,356470889.145700,108578061.460500,959552325.659400,1424601276.265600,39869,10734,72105,122708
2022-01-11,FINRA / NYSE TRF (DN),218214606,118884495,387145901,724245002,8428807690.773896,4467790394.457699,19258391176.510910,32154989261.742505,1272897,334783,1620497,3228177
2022-01-11,FINRA / Nasdaq TRF Carteret (DQ),1343118481,711433791,1626898131,3681450403,68024687739.385911,42479456019.790018,91144535357.812060,201648679116.987989,6864301,2085416,6777529,15727246
2022-01-11,MIAX Pearl (H),36661237,35480798,29485532,101627567,1102925432.939100,2560899903.366899,1983311943.057100,5647137279.363099,326568,177468,249718,753754
2022-01-11,EDGA Equities (J),62240953,59593509,58904053,180738515,2960187357.571400,3513534330.722401,3700191567.516299,10173913255.810100,878214,432797,746358,2057369
2022-01-11,EDGX Equities (K),247430831,108340849,263935579,619707259,9794964132.321000,7216895200.808702,14907296085.963908,31919155419.093610,2076223,625666,2087334,4789223
2022-01-11,LTSE (L),5,300,802,1107,27625.000000,6642.000000,158512.790000,192779.790000,1,1,15,17
2022-01-11,NYSE Chicago (M),8277503,9375687,10941479,28594669,706844046.587100,1176783434.940000,1652969716.615100,3536597198.142200,39359,2653,39142,81154
2022-01-11,NYSE (N),852790090,63971971,67250929,984012990,50022436664.724005,4859621554.670000,4049868782.779499,58931927002.173504,3865883,246300,515155,4627338
2022-01-11,NYSE Arca (P),202577798,348529468,330323760,881431026,9937464657.717894,27070002758.558800,23897068088.663594,60904535504.940288,2086068,1654263,3155776,6896107
2022-01-11,NASDAQ (Q),460041143,263142686,974884790,1698068619,24531864099.286389,23165339950.387000,76031521396.907100,123728725446.580489,5820722,2063493,8619052,16503267
2022-01-11,Members Exchange (U),166093804,123330328,175113566,464537698,5028752118.036500,7889479722.259100,7013539864.823599,19931771705.119199,1364344,553975,1262935,3181254
2022-01-11,Investors Exchange (V),132872870,26834812,108668419,268376101,9012489612.840899,2121872613.712500,8962549428.182000,20096911654.735399,1585907,170690,1325961,3082558
2022-01-11,NASDAQ PSX (X),23783403,36121095,28497060,88401558,844317719.246200,2337175303.630600,1624388335.071900,4805881357.948700,227510,184405,272999,684914
2022-01-11,BYX Equities (Y),58210015,44584373,54911066,157705454,1800077378.587200,3318747135.010999,2308369679.776100,7427194193.374299,595002,238210,513894,1347106
2022-01-11,BZX Equities (Z),208843756,144286698,190352084,543482538,10070006858.232100,12666843017.595498,13700318690.572694,36437168566.400292,2675322,961330,2350714,5987366
2022-01-10,NYSE American (A),15966239,27284821,12505569,55756629,763267931.331300,1308687809.234900,889020142.308800,2960975882.875000,184860,131178,140970,457008
2022-01-10,NASDAQ BX (B),21096269,19098768,27079374,67274411,1252217538.579700,2004901690.808800,2539653118.504001,5796772347.892501,386835,156378,421918,965131
2022-01-10,NYSE National (C),42062043,41035015,40262984,123360042,1294388968.481600,1945697228.363800,1357965045.297400,4598051242.142800,484297,182467,363756,1030520
2022-01-10,FINRA / Nasdaq TRF Chicago (DB),10939020,3530925,21168572,35638517,431302162.765400,132001869.395300,1404147336.131500,1967451368.292200,49507,15255,104692,169454
2022-01-10,FINRA / NYSE TRF (DN),216619546,118341369,460307197,795268112,9269194691.741503,5243884964.869200,21905230620.670213,36418310277.280916,1472707,388834,2110155,3971696
2022-01-10,FINRA / Nasdaq TRF Carteret (DQ),1429648855,737997945,1894309325,4061956125,77574499234.864976,56327867339.420940,111484623278.691941,245386989852.977857,7768727,2567095,8521022,18856844
2022-01-10,MIAX Pearl (H),40827064,42822805,36593486,120243355,1297232531.094400,3550574445.266300,2425364427.441999,7273171403.802699,385283,223942,322735,931960
2022-01-10,EDGA Equities (J),70418652,74911684,71865465,217195801,3438991581.203400,4813456197.886899,4820123517.367799,13072571296.458098,1041214,539003,973682,2553899
2022-01-10,EDGX Equities (K),265431123,119558056,323126152,708115331,10717501066.143597,8922252283.179000,18802713841.947395,38442467191.269992,2437217,817852,2777390,6032459
2022-01-10,LTSE (L),1154,0,4952,6106,481238.390000,0.000000,1767883.100000,2249121.490000,15,0,56,71
2022-01-10,NYSE Chicago (M),8761471,5333738,10006922,24102131,847754024.533500,1652941626.340000,1865922603.819800,4366618254.693300,53030,2630,55607,111267
2022-01-10,NYSE (N),1007056959,79420522,82244667,1168722148,60749773012.436801,6087210780.896200,4884919597.236899,71721903390.569900,4593543,318898,635063,5547504
2022-01-10,NYSE Arca (P),221712951,399695046,410977373,1032385370,10963629935.274698,34381158211.167287,29768850156.706186,75113638303.148171,2382502,2155252,3942399,8480153
2022-01-10,NASDAQ (Q),519370860,309601009,1225830192,2054802061,28433243942.259595,29353335653.013215,99722023357.205555,157508602952.478365,6773410,2547490,10703057,20023957
2022-01-10,Members Exchange (U),176933453,143328538,215864696,536126687,5425672622.800000,9379272957.395500,8496547026.341197,23301492606.536697,1453111,660083,1450046,3563240
2022-01-10,Investors Exchange (V),148892920,30437612,138907004,318237536,10556514484.908100,2694573560.579301,12035651578.847997,25286739624.335398,1821618,198258,1618421,3638297
2022-01-10,NASDAQ PSX (X),26018529,41569584,39219432,106807545,994759695.835300,2885523420.765599,2252711354.066400,6132994470.667299,267417,219723,355209,842349
2022-01-10,BYX Equities (Y),58418412,49477456,68020291,175916159,2058954748.882600,4197775790.005098,2987071646.129500,9243802185.017198,663983,292112,630298,1586393
2022-01-10,BZX Equities (Z),231641680,174467906,238891909,645001495,11721416131.988099,16257310579.971694,17560123182.349694,45538849894.309487,3122723,1248967,3055353,7427043
